Gene_name,GSM1178970,GSM1178971,GSM1178972,GSM1178973,GSM1178974,GSM1178975,GSM1178977,GSM1178978,GSM1178979,GSM1178980,GSM1178986,GSM1178987,GSM1178988,GSM1178989,GSM1178993,GSM1178995,GSM1178996,GSM1178998,GSM1178999,GSM1179001,GSM1179002,GSM1179003,GSM1179004,GSM1179006,GSM1179008,GSM1179010,GSM1179015,GSM1179017,GSM1179018,GSM1179021,GSM1179024,GSM1179025,GSM1179026,GSM1179027,GSM1179033,GSM1179035,GSM1179036,GSM1179037
DPH2,5.8223318520000005,5.6914768339999995,6.105613916,5.806752824,5.820594244,6.011741338999999,5.924679005,5.797474316000001,6.075934611,5.680515091,5.9562635639999995,6.036068387,5.99990409,6.363727225,6.1412383020000005,6.261033692000001,6.26463656,5.588614126,6.150610787000001,5.522937628999999,6.15790172,6.201037248,5.721146687,5.961964683,6.149907289,7.490822005,5.6131172629999995,6.446324188999999,6.037290984,6.3310023289999995,5.9397829060000005,6.498613672,6.12992663,5.989712914,6.086834225,5.933840841,6.091197719,6.079547145
ATP6V0B,7.250294,6.977787116,7.492759011,7.109002539,7.895192402,6.950953045,7.212542776,7.074378567999999,6.87238554,7.358741169,6.858244083,7.3711975999999995,7.232521535,7.382456198,7.474316821,6.975482585,7.192174985,6.810617439,7.2067312779999995,7.036508339,7.305967674,7.126294983999999,6.9650168070000005,7.193259059,6.989920462000001,7.715340226,6.53679253,6.983513606,7.031287125,6.959720272999999,6.486190667000001,7.198039907999999,7.314134674,7.444766145,7.396347192,7.076609585,7.198823354,7.457018024
UQCRH,4.8385524019999995,4.639695877,5.268655952,4.255909597,4.91883707,4.925837753,5.014600913,4.951991791,4.743598400000001,4.314724824,4.411128061,4.616880287,4.491354132,4.391493687,4.503255195,4.316722227,4.185582025,4.037452455,4.856533483,4.393056083,4.3499758139999996,4.442062438,4.07236921,4.079957493999999,4.421904681,4.2477081519999995,4.1718644430000005,5.262721834,4.730613875,4.313062259,4.565168203,4.854854138,4.163799976,4.906934236000001,4.211502657,4.378158738,4.155317397,3.8647830919999997
FAAH,7.18814126,6.765937852,7.5734835170000006,6.97612265,6.67125812,6.988525064,6.9617408329999995,6.701235536,7.20683461,6.593346513999999,6.927026201,7.066019701,6.817750225,7.395578315,7.074053652000001,6.918388362999999,6.96985886,6.933312956,7.552231245,6.6476755139999995,6.224551103,6.9942428670000005,6.99557289,7.032014287000001,6.8031819460000005,6.258264193,6.525618081,6.747782132999999,7.174046297,6.877054329,7.043638761,7.323385621,6.755150086,6.998506462999999,6.7492810720000005,6.657578937,7.035963785,6.943982741
RNF11,7.513244247,7.356220033,7.485583607000001,6.996987962,7.631390235,7.229113226,7.701181735,7.6906979710000005,7.425810237,7.056891267,7.506043861,7.415360493,7.37956722,7.4182382239999995,6.9993534660000005,7.265482593,7.2559327520000005,7.5123856,7.094812694,7.338950276,7.310119823,7.327761657999999,7.367638885,7.0416020360000005,7.5986995639999995,7.045527965,7.701061787,6.891551295,7.315861612999999,7.185580042000001,7.443851031,7.505151318999999,7.277579283,6.98718979,7.360370965,7.3638650320000005,7.496272751,7.172895615
BTF3L4,7.694012366,7.840463432999999,7.555830867999999,7.656484224,8.044641577,6.803724218999999,7.621216965,7.860292544,7.468738942000001,7.323852796000001,7.5437745739999995,7.588296951,7.561010472,7.482344532000001,7.047491322999999,7.751469782000001,7.778714237999999,7.745625985,7.1866422089999995,7.927869566,7.944887111,7.356583165,7.568615728999999,7.782418099,7.83662928,8.416953943,7.496223626,7.497549397999999,8.018493646,6.957162669,7.6478808460000005,7.14306695,7.652984673,7.314707677,7.931728429,7.794071732000001,7.67693298,7.772948907999999
PRPF38A,7.643662409,7.751623126,7.6183277789999995,8.007251386,7.988510517999999,7.571863492,7.69332691,7.861940325,7.871198832,7.487265787,7.790082181,7.758925776,7.966074172999999,7.703532264,7.68429332,7.9521092310000006,7.596963118,7.976340648,7.415904551000001,7.893502797999999,7.731467453,7.403799808,7.954979795,8.155575745,7.89053846,8.516378708,7.580370706,7.987128895,7.910574821,7.0179212710000005,7.839088997999999,7.564662242000001,7.753335613,7.676296098,7.898490347,7.910235152,7.972467537999999,7.718243488
GPX7,5.939953951000001,6.006632551,6.089041987000001,5.798587116,7.073083688,5.934212389,7.012473257999999,5.553225437,6.063948609,6.1601459610000004,5.553740251,6.364955885,5.594517442999999,6.496489313,6.223638211,6.242011685,6.559627384,6.560920957,5.857913105,5.796034656000001,6.460334659,6.699454427999999,6.264924789,6.945704281,6.420495363,6.035189125,5.989919212999999,6.70952809,6.706997284,6.125814911,5.128773817,6.123178102000001,5.939763255,6.474440588999999,5.879394067000001,7.10627618,6.956011287999999,6.273632806
PODN,6.777894656,6.962063546,6.55540201,6.333370808,6.194665658,6.336979534,6.583722527999999,7.07889415,6.861337944,6.916785892999999,6.11280453,7.424386172999999,6.690806101000001,6.331028283999999,6.879707484,6.985001883,8.005887107000001,9.000892232,7.038913968999999,8.288005838,8.766295498,7.836914752,7.095038894,6.747460959,7.686817355,7.253166532000001,6.501010697000001,8.562863666,8.163236765,7.375002385,6.305080234,6.669113124,8.004886333,7.445058397,6.861029024,7.568184952999999,7.16002787,6.925644707000001
DIO1,9.654226752000001,9.972053729,10.43180271,10.51834137,9.509867968,10.46174866,10.04202108,9.153350064,9.759067222,10.11192497,9.411177225,9.853855097,9.952678374,9.411436302,9.581932417,9.717390753,9.494143855,9.393815867999999,9.389370912999999,9.89578066,10.38898392,9.590965708999999,9.270568849,9.733366825,10.028812199999999,9.155474947,9.332513325,9.609361881,9.106204164,9.750286869,9.809522277000001,10.02697624,9.594245431000001,9.893068919,9.694033237000001,9.152700776,9.725451937,9.348908247999999
TCEANC2,5.159311499,5.875265569,5.634309453999999,5.78095352,5.456610372,5.674377434,5.744173608,5.372855336000001,5.2025655219999996,5.390121636,5.866638032999999,5.6994460479999995,5.420689745,5.4443441329999995,5.549617909,5.670485609,5.565269136,5.461791863999999,5.49770952,5.764559842000001,5.46959098,5.630368971,5.187672534,5.503778055,6.004428722999999,5.58085913,5.590555179,5.226845013,5.438942264,5.335517363999999,5.820811255,5.260013609,5.752813551,5.514213386000001,5.757126201,5.666579349,5.731624544,5.659585643
PCSK9,6.46380275,6.185528057000001,6.892461312999999,7.004766794,6.481957812999999,6.4144766639999995,6.511199661,5.978187359,6.212132771,6.443735933999999,6.630401257999999,6.271729525,5.783729202000001,6.430295106,6.466999127999999,6.18317085,6.544166118,6.1570965829999995,7.149632929,5.648092789,5.996093336,6.8556884170000005,6.611683407999999,6.685849248999999,6.61745818,5.564398467999999,6.120901612000001,6.441923129,6.60775668,6.98598862,6.5494801339999995,7.073080751,6.484093746,6.646755665,6.27707115,6.553256452,6.568499491,6.844627217
HOOK1,7.564257822999999,7.83848725,7.551024712,7.20397191,7.594058496000001,7.355937771000001,7.58438022,8.03347857,7.342849437000001,7.262068767000001,7.2342873139999995,7.465412877,7.514337605,7.0276160160000005,7.168487967000001,7.74892347,7.616062446,7.724097652999999,6.6660625179999995,7.784568192,7.63318575,7.291009428,7.257142311,7.524525266,7.214180659,7.948338501,8.357982324,7.430640951,7.828849367999999,6.0559436689999995,8.021278816,7.117599287000001,7.369845691,7.109395158,7.712605357,7.567584015,7.4475501379999995,7.290414084
ANGPTL3,11.20016064,11.25506906,11.08692977,11.02795948,11.17988908,10.77472409,10.9624321,11.26493361,10.95826752,10.44372664,10.92931935,10.71657846,10.85100476,10.63976695,10.52770706,10.94759729,10.89334962,11.19467299,9.662076698,11.11008506,10.93093862,10.43063937,11.18349974,10.28274742,11.09239195,10.36183763,10.71430161,9.905654616,10.70437809,10.5691209,11.0038046,11.15998538,10.40774604,10.97538578,10.92127248,10.78503854,10.72542286,10.39412575
PGM1,10.62404862,10.40698448,10.32590022,10.4600051,10.34769488,10.5986841,10.5936602,10.40774752,10.6740016,10.04217901,10.36372994,10.54286861,10.44608943,10.55405793,10.33800725,10.48995493,10.57502743,10.12157367,10.3973731,9.801515752,9.961174794,10.38157328,10.34246309,10.3840086,10.27791746,9.642462995,10.371782099999999,10.15031558,10.00199987,10.29841472,10.69896792,10.42379281,10.27118365,10.36173463,10.45234626,10.29013708,10.31141211,9.928676165
GADD45A,8.188077189,8.105126591,7.981013476,7.370446545,7.8958444089999995,8.185818771000001,8.33684388,7.9785340279999994,8.385352139,7.917580488,8.539102921,8.011902221,8.354122452,8.30800337,8.180971865,8.299931438,8.369253274,7.8655680629999996,8.605320509,8.365112645,8.033067062,8.221731685,8.241307194,8.159449747,8.351344705,7.464746492000001,8.664435437,8.753402376,7.584488615,8.071494305,7.685190484,8.180401563,7.963072316,8.566418879,8.635472392,8.657427245,8.342439479,8.054562325
CTH,10.47015967,8.828896351000001,10.42433852,8.806914989,9.048863162,8.792569768,10.07739752,10.55570822,9.893430807,8.634714411000001,9.01756519,9.070740863,9.936065518,10.12469668,8.939453879,8.804976124,8.779973051,9.422354542,8.804761944,9.31701382,8.191617818,8.141935631,9.223319148,8.499536737,8.963893291,8.598713533,8.929897264,8.287199238,8.72388578,8.537729591,9.025082205,9.587272509,8.98376057,9.052815354,8.758760344,10.07141908,8.705143279,9.264097031
ACADM,11.01535512,11.01052776,10.45781971,10.42119709,10.56658912,10.23258003,10.67377744,11.1296296,10.32199102,9.247917651,10.64594698,10.46508917,10.59717008,10.64599146,10.11660804,10.77359185,10.87758932,10.63537438,10.12833533,10.42961866,10.48890593,10.22509367,10.56135039,10.58389295,10.5990609,10.02824623,10.694856699999999,10.02997014,10.19662232,10.15877912,10.57742299,10.65137645,10.37563522,10.55326301,10.70765525,10.23765521,10.57224953,10.842694999999999
MIGA1,7.119845231,7.197243522999999,6.896592945,6.606217131,7.409341586,6.567526252,6.8221247620000005,7.225346149,6.677635201,6.261588773,7.254489186,6.9550050510000005,6.776965704,6.945008068,6.650485686000001,6.78429751,7.162756114,7.334544885,6.536280312000001,7.221784284,7.227592673999999,6.551481915,6.9551025310000005,6.862130559,7.137184123,6.725293739,7.4602705920000005,6.65901528,6.5250878310000004,6.476605253,7.143207679,6.64693391,6.81338373,6.245470895,6.776600126,6.800914693999999,6.560744877,6.82566458
GIPC2,7.34445702,7.547267195,7.2881497070000005,7.354449709,7.245609656,7.517212252999999,7.6967737739999995,7.702849498,7.763825465,7.500622055,7.758646983999999,7.068739647,7.3851976829999995,7.200328325,7.231717822,7.256913781000001,7.603776406000001,7.509604194,7.089486781000001,7.402642532000001,7.590099024,7.062565489,7.44859853,7.367728402999999,7.446633815,5.5171989429999995,8.037577393,7.413307827000001,7.286481856,7.209078663,8.169712468,7.238960056,7.042355693999999,7.218535757000001,7.239338559,6.845570061,7.292043811,6.991298083999999
IFI44,5.723637729,6.199594931,6.297195512999999,6.28400203,6.151814186,6.743795029,5.55925868,5.607167549,6.391257414,6.856011554,6.902373824,5.412511508,5.867619185,6.700241162999999,6.435781657000001,6.433209722000001,6.124189355,6.9800749810000005,5.446349512,6.277369147000001,5.48156065,5.751513065,6.069849894,6.698322094,6.563417532999999,5.871121346,6.5214126629999996,6.055791978999999,5.748170111,5.8784819079999995,6.191480508,5.418974372,6.013189297,6.111470278,6.258727981,5.894754648999999,5.98536807,6.239835952999999
LMO4,4.946360803,5.154219031,4.943433016,4.679538827,4.774742362,5.191419612,5.324592532,4.951696426,4.927801543,5.103925289,5.183713218,5.046917253,5.360999545,5.059327745,5.20514277,5.0018634,5.308301663,5.161275762,5.360971291999999,5.0489148319999995,4.92277852,5.224521146,5.019124443,5.1504802519999995,5.346962582,4.814985082,4.761261955,5.4259723079999995,4.989651505,4.9804881860000005,4.88272096,4.947074597,5.14766068,5.272414502,5.030282595,5.11213863,5.008202989,5.1324890110000005
GBP6,2.600491873,2.998066844,2.971324759,2.750709956,3.314173111,2.7965897999999996,2.543355875,2.359398066,2.7617957339999997,2.524584683,2.8323199960000003,2.731766508,3.1918768930000003,2.717071994,2.8573696930000003,2.845786827,2.670312465,2.9301995639999996,2.815812701,2.470462271,2.505767512,2.667021941,2.8529430419999997,2.765914532,2.860740657,2.771488696,2.76474387,2.574953228,2.59031765,2.633492823,2.8762634830000002,2.7893207639999997,2.929692053,2.643865557,2.966339796,2.90094457,2.848049371,2.568477885
TMEM56,10.2922724,9.986656645,9.787872282,9.872223632,10.303188699999998,9.805934923999999,10.169426800000002,10.800480499999999,10.34185194,9.187149883,10.02747925,10.57144178,9.874004998,10.39226674,9.987406344,9.940642783,10.27544473,10.63867969,9.373118288999999,9.616605882,10.21372329,9.620518301,10.06159308,9.922759425,9.883363144,9.207126486,10.39274437,9.550658198999999,9.674087828,9.477692849,10.22762737,10.23527073,9.794520936,9.631800934,10.00582745,10.14971609,9.850848554,10.18023055
PTBP2,6.6092656970000006,7.091142105,5.711037802000001,7.330611404,5.701906299999999,6.783885026,6.7294637,7.237977661,6.3997795989999995,6.63960679,6.903663845,6.97679887,6.796207957000001,6.689731629,6.759489456,7.045923482,6.969304967,7.421137091,6.490814578999999,7.57633388,7.050964834,6.677972926,6.836987626,6.953206241,6.965186286000001,6.662651609,7.489748531,6.373220462999999,7.181944316,6.747623804,7.379902202,6.088215583999999,6.697149165,6.8132556079999995,7.007900812000001,7.246838174,7.08407232,6.898757719
S1PR1,5.951648831,5.468057729,5.203271124,5.423493243999999,5.831865867,5.33656336,5.562954135,5.633728672,5.6932816,5.23446943,5.439873014,5.458267973,6.284442253,5.877424955,4.989842167,6.069085499,5.69425362,6.065632396,5.5392136160000005,5.714631944,5.44649825,5.453970725,5.973827206,5.944835251000001,5.460743807999999,5.707698251,6.413563051000001,5.370018582999999,5.638536687,5.172620199,5.531103695,5.643546419,5.46514762,5.634362387,5.9432054039999995,5.89261056,5.5101092000000005,5.980469587999999
FAM102B,6.107571298,5.872373681,5.810145971,4.822478015,5.299256057,5.02844755,5.112882688,5.7258393839999995,5.119361876,5.145182612,5.432913749,5.609647279,5.531840181000001,5.5311946679999995,4.962259893,5.676331669,5.764833808,6.3389437289999995,5.157315147,5.922638366,6.1846202560000005,5.225910591,6.499632745,5.698241184,5.6248637729999995,6.848277559,6.522554703,5.694685623,5.419009668999999,4.30556005,5.39339478,5.229478503999999,5.507505033999999,5.34656515,5.711000751,6.186207378,5.335293995,5.734779917999999
STXBP3,6.8774402960000005,7.130592307000001,7.169285737,6.697299171,7.1647529720000005,6.513515022000001,6.770644922000001,7.184636273,6.535047659,6.458707671,6.682954035,6.856169787000001,6.914086896000001,6.907828792,6.311077111,6.948969937,7.217121327999999,7.271251782,6.119162403,7.454357735,7.275386042999999,6.77576118,6.965962745,6.624470925,7.338656476000001,6.84453749,7.332252587,6.57927586,6.810887773999999,5.653731847,6.959521487000001,6.678003478,6.884939397,6.386360477999999,6.818111084,6.645104845,6.740320719,6.770467206
TMEM167B,8.487891759,8.477659463,7.969526315,8.464078487,8.407684974,8.496637383,8.376123074,8.360609063,8.51541848,8.092419657999999,8.475561894,8.549513013,8.263181273999999,8.562150226,8.01115127,8.459579772,8.649454511,8.406762602999999,8.149294253999999,8.400263456,8.264199779,8.657855454,8.400337496,8.198706148,8.430971741,8.517934651000001,8.46153363,8.46998567,8.384811358,8.260561738,8.318028541,8.204851144,8.25494217,7.6967213910000005,8.377799526,8.32949724,8.565678858,8.165020846
KIAA1324,3.20720431,2.850652616,3.00022331,2.9676693430000003,2.990845235,3.084318552,3.0921150710000003,2.891379222,3.267068858,3.23495448,3.539738063,3.957238458,3.699449201,3.5448406230000002,3.00819575,2.995753655,3.100973058,3.151433782,3.633383715,3.0901129710000004,3.1292454160000003,3.0848127830000003,5.089713349,3.160442783,3.27427274,3.134227865,3.912811252,3.083130766,2.850304988,3.160442783,2.81586211,3.5329736210000005,3.5153300310000004,2.9832083710000004,3.160442783,3.428660967,3.095653964,2.8662811739999996
GSTM2,6.479058445,5.634063234,5.960256011,8.28364298,5.41354949,6.574685137,7.054316537999999,5.607784585,6.049252987999999,6.428631762999999,6.996748077,6.727961606,5.817643221,6.63195086,6.638958055,5.945133509,6.234531212,6.244185701,8.309977215,5.890998957000001,6.48929695,5.767081237,7.414126174,7.281648493,6.039299278,6.082141889,5.944990055,7.115118162999999,6.677549085,7.688115307,6.979713894,6.51224436,6.159350926,6.846004665,6.051263492,5.756311577000001,6.173200518,6.9833841770000005
GSTM1,10.9992993,5.924245782000001,10.2818705,11.40762079,10.96389227,5.974714495,11.16415651,5.786008643,6.227414796000001,5.212380008999999,11.16024471,11.22143819,6.51002445,11.14670003,6.465511026000001,6.31925719,11.08555434,6.183099981,11.80103254,5.679011275,10.8435123,5.945289471000001,11.19062637,11.42693529,10.966619999999999,9.833184412,11.22959325,10.79321172,5.676364865,11.61956573,11.24062573,11.57561683,4.924526205,7.038127752,5.960840392000001,6.169619892999999,6.210418183,11.22263829
GSTM5,5.510246724,3.337810404,3.997834021,5.184098807,4.78302289,4.027524977,5.6329500139999995,3.749371961,3.834430955,4.409585634,5.552413337000001,4.905121505,4.242564567,5.484116285,3.9490763689999997,3.739535249,6.343692942000001,6.415169506,5.989412182000001,5.603723101,5.747213749,4.738852888,5.223861843,5.273764741,4.79966651,4.344132455,3.912905608,5.311411533,5.171766035,5.899862946,4.2968907430000005,6.193503902000001,5.0547092419999995,3.794770865,3.1149776489999996,4.4286788569999995,3.581274485,5.195448948
CSF1,7.068956468,7.150024567000001,6.66487962,6.957280674,6.673464846,7.0577643839999995,7.131319323,7.109312224,7.067343577000001,6.942595249,7.336163732999999,6.979761956,6.94029927,7.1083306020000006,7.384847731,6.956791906,7.0326703020000005,7.413275635,7.239436606,7.101121192000001,7.144738303,6.971871928,7.229215107000001,7.298243854,6.9742000939999995,7.528056621,7.187339187999999,7.224606327,7.020636945,7.05766179,6.699092326000001,7.593801141,7.389635881,7.046494086,7.1254895110000005,7.366047155,7.376169411,7.326035507
AHCYL1,9.638576724,9.763129586,9.298976796,9.539494161,9.748404435,9.189922977,9.58900894,9.473797431,9.408957587,9.043409786,9.664663264,9.88583307,9.717702389,9.755521815,9.335126427999999,9.864119063,9.960535222999999,9.845228299,9.589860351,10.04990524,9.949236728999999,9.770584217,9.902256058999999,10.01060046,9.84772687,9.778474912,9.893961314,9.767935978999999,9.20142274,9.324734016,9.908953477999999,9.795383997,9.794986878,9.382777082,9.86079279,9.781611685,10.02299414,9.928836385
STRIP1,6.038416741,6.61174683,6.809029856,6.61586679,6.7243013739999995,6.784095457,6.302615296,6.1234280320000005,6.533491743,6.609495999,6.306266633,6.307426866,6.625400402,6.391350296000001,6.55618868,6.593724999,6.580548267999999,6.688976875,7.2251133339999996,6.815280855,6.678719915,6.812144111,6.757361812999999,6.747301472,6.840658733,6.813644795,6.710170252999999,6.779625032,6.32782298,6.370865512999999,6.551696444,6.52450313,6.703111082,6.318899355,6.49893298,6.727132225,6.5299381389999995,6.636047142000001
ATP5PB,5.722558894,5.827335841,5.5468137639999995,5.351717563,5.680189443,5.539623539,5.603459986,5.546142776,5.522862086,5.225698499,5.596570239,5.548868295,5.6040970429999994,5.539164044,5.35132101,5.412877832,5.678416186000001,5.546142776,5.246644047,5.5852933039999995,5.978292809,5.501724929,5.457471288,5.515099395,5.713728164,5.42720135,5.8510062860000005,5.137464611,5.546142776,5.023239274,5.8327720460000005,5.845571443,5.541245612000001,5.462159732999999,5.370590516,5.24861901,5.413586221,5.5296494329999994
RAP1A,7.235102368,7.80484033,7.283030082000001,6.93946527,7.846743567000001,6.5690740000000005,6.954078893999999,7.35675019,7.049391142,6.44506848,7.315230307999999,7.223713217999999,7.301846518,7.194102872,6.651529756,7.1186028320000005,7.266213751,7.62607456,6.40398425,7.734179052999999,7.779410959,7.00381914,7.2896834870000005,7.388007075,7.710692387000001,7.581375085,7.633666002999999,7.210123384,6.927115275,6.65519624,7.667710377000001,7.2052101529999995,7.3405392460000005,7.1125178060000005,7.300453388999999,7.158082201,6.99812065,7.3358943210000005
DCLRE1B,4.295835323,4.164619169,4.148391867,4.191213313,4.477933783,4.264111805,3.931614961,3.99492278,4.183274517,4.150967004,4.12805651,3.6750362,4.354278026,3.8351208480000003,4.185534131,4.027033575,4.226925187,4.293894407,3.9954147819999997,3.982949459,4.383376685,4.233385955,4.06862507,4.288196346,4.169063324,4.0466953960000005,4.4476982419999995,4.027813564,3.8776964,4.033268908,4.042547636,4.38386812,4.1675193660000005,4.2983801889999995,4.352103471,4.029811523999999,4.342726325,4.0664495789999995
OLFML3,6.779819411,6.397087031,6.369573112,5.919875997999999,6.0184021560000005,6.087308727999999,5.651308696,6.3867192820000005,6.436393162999999,6.181094311,6.535418484,6.375159501000001,6.755660638999999,6.362390646000001,6.737234013999999,6.56741448,6.979858311,7.390297669,5.832116232000001,6.693492214,6.84349698,6.84456428,6.455297149,6.1539272679999995,6.631956614,6.903058403999999,6.791928692999999,6.924585287999999,6.603747843,6.638289072999999,6.352170559,6.870886017,6.868249302000001,6.308124632999999,6.681095461,6.894536124,6.484689588999999,6.4877137639999995
ATP1A1,9.913280562,10.31390432,10.26634496,9.673854052000001,10.3676265,9.759910157,10.15441056,10.07638465,9.696287146,10.02940151,9.763296348999999,9.930892717,9.921613677,9.943441859,9.674912573,10.11302097,10.07558321,10.19030333,9.941361138,10.45104989,10.91600571,10.18231723,9.812423961,10.02440254,10.05133057,11.23102534,9.712449988,10.17486828,9.996121474,9.63253483,9.923171643,9.924440627000001,10.06867148,9.842395567999999,10.21831501,10.13952552,10.17118686,9.92802601
PTGFRN,6.024612655,6.2850465060000005,7.562653967,5.72570104,6.904104128999999,6.035527622,6.453949914,5.961333281,6.03744807,6.688625103,5.911615599999999,5.902857388999999,6.070899998,5.852797974,6.215629252,6.4941011070000005,6.261390552000001,5.988005222999999,6.006543252999999,6.733623491,6.86596381,6.615644226000001,5.917253941,6.108454645,6.455329901,7.098163533999999,5.858548107000001,6.297896193,5.732314447,5.827941805,6.197411852,6.636852141,6.150719705,6.1673108679999995,6.2499144179999995,6.206060275,6.3615232079999995,6.458653836
HSD3B2,3.562197559,3.2706057060000004,3.7022161939999996,3.62123332,3.5653600780000003,3.7745109980000002,3.654502993,3.443516217,3.7788175180000003,3.869535715,3.2817090039999997,3.090164365,3.1287955610000004,3.045619944,4.095096465,3.183102833,3.17358137,3.4805692360000005,3.807407565,3.186661295,3.5979197039999997,3.4047737510000005,3.542192459,3.560904597,3.26244545,3.400819968,3.4635030430000002,3.618673241,3.65486935,3.46496766,4.272268801,3.3949255380000003,3.34994278,3.544183868,3.3504036839999998,3.3041593089999997,3.784790938,3.658295285
HSD3B1,3.8173714960000003,4.148258899,4.045247702,3.931885395,3.9768775260000004,4.068847514,4.116715426,3.8230253569999997,4.135192278,4.537477012,3.9452664210000004,4.241546202,4.234851619,3.7352443930000003,3.899260762,3.941529942,4.131708646,3.98597357,4.485816005,3.9529594930000003,4.054630966,3.835835636,4.265693739,4.1497817239999994,3.682643937,3.6789981839999997,4.1018928489999995,3.919581813,3.98862264,4.193517592,3.99795572,3.880628764,3.70769944,4.142767403,3.920528879,3.9619706110000004,3.9291942680000003,4.8310394169999995
HFE2,8.545910774,8.024888416,8.389027816,9.254044101,8.776728317,8.861100466,8.487543407,7.923491324,8.787019485,8.739020902,8.542154142000001,8.640766453,8.689329169,8.617208728,8.309823788,8.553666005,8.145424979,7.617544937000001,8.824675374,8.115061713,7.496178852000001,8.458815797,8.417833997999999,8.421016639,8.298413335,6.581300507000001,8.394552992000001,8.59705271,8.327134369,8.912463285,8.383420773,8.986896382000001,8.30878407,8.227404933999999,8.435066699999998,8.039993789,8.268862017,8.373747916000001
HIST2H3D,5.869386499,6.5694103020000005,6.07554233,5.514656117,6.854775434,5.926426139,5.5714516220000005,5.3845467739999995,5.818992272000001,6.147416611000001,5.780339275,5.607797214,5.56689443,6.159420605,5.736278812,5.628236587000001,5.7188899939999995,5.853387409,5.769672701,5.5018902,5.936929029,6.194265226000001,6.03914058,5.9852694820000005,5.8297286360000005,5.726367445,6.266563876,6.284437887,5.9335615939999995,6.1100802210000005,5.377176400000001,5.630731617,5.971369888,6.116672234,5.881812632999999,6.550419589,5.959206303999999,5.993972822999999
PLEKHO1,5.901553562999999,5.99341728,5.393901261,5.082139651,5.497921239,5.6618712460000005,5.6487542170000005,5.258984127,5.557918944,5.789003385,5.754473955,5.728783635,6.011292856,5.698260535,5.9153912879999995,5.489674921000001,5.639757412000001,5.6618712460000005,5.536420545,5.6618712460000005,5.580707045,5.891779933,6.06593954,5.750658471,5.750069535,6.3749887339999995,5.784565936,5.8376361789999995,5.574439347999999,5.716369011,5.253469569,5.6139830779999995,6.372131422000001,5.494500515,5.578538779,6.552970644,5.764589355,5.934225971
SETDB1,6.010298724,6.158809057999999,6.205283433,6.768552025,5.813135021,6.603004513999999,6.260007301,6.311908544,6.573408057000001,6.548381827999999,6.349982185,6.205565887000001,6.390400851,6.387896202,6.572715497999999,6.667933226000001,6.467733298,6.589929614,6.634813135,6.2947812789999995,6.239912334,6.451348977,6.326772836,6.387084617999999,6.297520647000001,6.4950691879999995,5.97114165,6.164641215,6.532988411,6.15258184,6.426092627,6.405374387,6.363603225,6.489797681000001,6.44009223,6.404372695,6.509841605,6.5329190520000004
MINDY1,8.540068725,8.258484826,8.509869892000001,8.857226755,8.162909921,8.558164539,8.198178731,7.422980227,8.180577442,8.423139947000001,8.25734253,8.167335784,8.040922208,8.701509729,7.9971531879999995,8.605149816,8.338568273,7.6351536410000005,8.506038607,8.181001099,7.684581921,8.274794206000001,8.289323527999999,8.726479317,8.079116388,6.519381728,8.14450547,8.781619162,7.928523617000001,8.508424039,8.554770272,8.720061297,8.034506363,8.35934093,8.424438163,8.183752924,8.614333992999999,8.476502912
PSMD4,5.238747244,5.409132166,5.572892621,5.609893365,5.3742621360000005,5.650400837,5.7533975889999995,5.129336756,5.419092115,5.685501112000001,5.301492148,5.420731836,5.335563556,5.487469066,5.139270252,5.045655631,5.236043614,5.065343089,5.794946853,5.574027282,5.052621477,5.453978273,5.053048661,5.2059964910000005,5.520476052,5.520821235,4.979113343,5.050206544,5.209290588,5.654273396000001,5.194032232,5.396991871,5.328458018,5.425347358,5.459763085,5.1044347189999995,5.567071462,5.209019499
CGN,7.612407991,7.141279653,8.202507654,8.03420188,6.9965002510000005,8.183450752999999,7.703319882000001,7.357157578,7.847549937999999,7.413293565,7.95142649,7.038568572999999,7.731790628,7.636874566,7.728241113999999,7.590674646,7.009898077000001,7.0252373079999995,7.546631661,7.351990887,7.404204415,7.493777432999999,7.465362136,7.322248058,7.375172597000001,6.196387649,7.483849142,7.7775275079999995,7.157458935,6.714965167000001,7.738178812999999,7.442269808,7.0213646139999994,7.667282937,7.4708364629999995,7.047861162999999,7.295149828,7.621838641
TUFT1,4.538089009,4.357634207,5.156030596,4.847781994,4.587418888,4.678813845,4.817618442,4.9905249419999995,4.30167196,4.487003832,4.188790102,5.131472051,4.718703556,4.758989726,4.4225702380000005,4.811246095,4.748148246,4.73709631,4.848793861,4.858973716,4.702504408,4.772763858,5.315267632,4.546678973,4.787769811,6.192223307000001,4.878835613,4.05055907,4.750753732,4.7108938689999995,4.8464301139999995,5.0169855860000006,4.662696543,4.895856264,4.591896254,4.241630675,4.556737274,4.768437545
LOR,3.15987703,3.2325845980000003,2.769518797,3.13965635,3.541030137,3.027143957,2.7709386210000004,3.0008459210000002,3.2792462510000004,3.116841248,2.998106237,2.793006277,2.9925372639999996,2.7266273460000003,3.3052675689999997,3.130667762,2.9130290039999998,2.730017365,3.3567887489999997,2.7838089239999997,2.918618995,3.1586092480000003,2.811192218,2.9871544039999995,2.70670294,3.3238966619999997,3.265677552,3.4393107339999998,2.964169118,3.057634142,2.89202817,3.0948423189999996,2.650009365,3.474417327,3.0417970860000003,2.77520349,2.667849104,2.929606935
